Vmeas,Imeas,name,substrate,position
0.641,0.00036035,A6-3,6,3
0.628,0.00039194,A6-3,6,3
0.615,0.00045539,A6-3,6,3
0.602,0.00050275,A6-3,6,3
0.589,0.00056857,A6-3,6,3
0.576,0.00063682,A6-3,6,3
0.563,0.00069525,A6-3,6,3
0.55,0.00078261,A6-3,6,3
0.537,0.00083123,A6-3,6,3
0.524,0.00085389,A6-3,6,3
0.511,0.00089379,A6-3,6,3
0.498,0.00093885,A6-3,6,3
0.485,0.00096321,A6-3,6,3
0.472,0.00099351,A6-3,6,3
0.459,0.00101126,A6-3,6,3
0.446,0.00102537,A6-3,6,3
0.433,0.00104635,A6-3,6,3
0.42,0.00108403,A6-3,6,3
0.407,0.00110114,A6-3,6,3
0.394,0.0011336,A6-3,6,3
0.381,0.00115399,A6-3,6,3
0.368,0.00116921,A6-3,6,3
0.355,0.00121307,A6-3,6,3
0.342,0.0012395,A6-3,6,3
0.329,0.00125201,A6-3,6,3
0.316,0.00128619,A6-3,6,3
0.303,0.00130799,A6-3,6,3
0.29,0.00132391,A6-3,6,3
0.277,0.00135481,A6-3,6,3
0.264,0.00138393,A6-3,6,3
0.251,0.00139089,A6-3,6,3
0.238,0.00139338,A6-3,6,3
0.225,0.00142219,A6-3,6,3
0.212,0.00143927,A6-3,6,3
0.199,0.00145822,A6-3,6,3
0.186,0.00146158,A6-3,6,3
0.173,0.00148489,A6-3,6,3
0.16,0.00149346,A6-3,6,3
0.147,0.00149664,A6-3,6,3
0.134,0.00151256,A6-3,6,3
0.121,0.00152717,A6-3,6,3
0.108,0.00153033,A6-3,6,3
0.095,0.00154459,A6-3,6,3
0.082,0.00155324,A6-3,6,3
0.069,0.00156262,A6-3,6,3
0.056,0.00156988,A6-3,6,3
0.043,0.00158066,A6-3,6,3
0.03,0.00158596,A6-3,6,3
0.017,0.00159114,A6-3,6,3
0.004,0.00159724,A6-3,6,3
-0.009,0.0016048,A6-3,6,3
-0.022,0.00160832,A6-3,6,3
-0.035,0.00161133,A6-3,6,3
-0.048,0.00161523,A6-3,6,3
-0.061,0.00161852,A6-3,6,3
-0.074,0.00162154,A6-3,6,3
-0.087,0.00162452,A6-3,6,3
-0.1,0.0016269,A6-3,6,3
1.2,-6.96e-05,A6-4,6,4
1.187,-6.475e-05,A6-4,6,4
1.174,-5.965e-05,A6-4,6,4
1.161,-5.48e-05,A6-4,6,4
1.148,-4.852e-05,A6-4,6,4
1.135,-4.203e-05,A6-4,6,4
1.122,-3.519e-05,A6-4,6,4
1.109,-2.968e-05,A6-4,6,4
1.096,-2.418e-05,A6-4,6,4
1.083,-1.91e-05,A6-4,6,4
1.07,-1.335e-05,A6-4,6,4
1.057,-7.6e-06,A6-4,6,4
1.044,-2.71e-06,A6-4,6,4
1.031,1.87e-06,A6-4,6,4
1.018,5.85e-06,A6-4,6,4
1.005,7.02e-06,A6-4,6,4
0.992,1.071e-05,A6-4,6,4
0.979,1.426e-05,A6-4,6,4
0.966,1.791e-05,A6-4,6,4
0.953,2.158e-05,A6-4,6,4
0.94,2.909e-05,A6-4,6,4
0.927,3.294e-05,A6-4,6,4
0.914,4.968e-05,A6-4,6,4
0.901,5.635e-05,A6-4,6,4
0.888,6.712e-05,A6-4,6,4
0.875,7.588e-05,A6-4,6,4
0.862,8.197e-05,A6-4,6,4
0.849,0.00011074,A6-4,6,4
0.836,0.0001262,A6-4,6,4
0.823,0.00016886,A6-4,6,4
0.81,0.00019469,A6-4,6,4
0.797,0.0002175,A6-4,6,4
0.784,0.00024984,A6-4,6,4
0.771,0.00026861,A6-4,6,4
0.758,0.00029451,A6-4,6,4
0.745,0.00032104,A6-4,6,4
0.732,0.00037361,A6-4,6,4
0.719,0.00040653,A6-4,6,4
0.706,0.00043951,A6-4,6,4
0.693,0.00045683,A6-4,6,4
0.68,0.00046832,A6-4,6,4
0.667,0.00048239,A6-4,6,4
0.654,0.00049539,A6-4,6,4
0.641,0.00053333,A6-4,6,4
0.628,0.00055072,A6-4,6,4
0.615,0.00056978,A6-4,6,4
0.602,0.00060596,A6-4,6,4
0.589,0.00064139,A6-4,6,4
0.576,0.00068197,A6-4,6,4
0.563,0.0007118,A6-4,6,4
0.55,0.00073882,A6-4,6,4
0.537,0.00074437,A6-4,6,4
0.524,0.00076925,A6-4,6,4
0.511,0.00080158,A6-4,6,4
0.498,0.00084589,A6-4,6,4
0.485,0.00088244,A6-4,6,4
0.472,0.00089343,A6-4,6,4
0.459,0.00090807,A6-4,6,4
0.446,0.00093273,A6-4,6,4
0.433,0.00094711,A6-4,6,4
0.42,0.00098993,A6-4,6,4
0.407,0.0010022,A6-4,6,4
0.394,0.00101513,A6-4,6,4
0.381,0.00103333,A6-4,6,4
0.368,0.00105013,A6-4,6,4
0.355,0.00105224,A6-4,6,4
0.342,0.00107876,A6-4,6,4
0.329,0.00109431,A6-4,6,4
0.316,0.00110647,A6-4,6,4
0.303,0.00112284,A6-4,6,4
0.29,0.00113096,A6-4,6,4
0.277,0.00114882,A6-4,6,4
0.264,0.00117656,A6-4,6,4
0.251,0.00118549,A6-4,6,4
0.238,0.00119132,A6-4,6,4
0.225,0.00120026,A6-4,6,4
0.212,0.00120662,A6-4,6,4
0.199,0.00120932,A6-4,6,4
0.186,0.00122001,A6-4,6,4
0.173,0.00122578,A6-4,6,4
0.16,0.00123086,A6-4,6,4
0.147,0.00123523,A6-4,6,4
0.134,0.00123927,A6-4,6,4
0.121,0.00124293,A6-4,6,4
0.108,0.0012464,A6-4,6,4
0.095,0.00124931,A6-4,6,4
0.082,0.00125282,A6-4,6,4
0.069,0.00125549,A6-4,6,4
0.056,0.00125986,A6-4,6,4
0.043,0.00126189,A6-4,6,4
0.03,0.00126372,A6-4,6,4
0.017,0.00126589,A6-4,6,4
0.004,0.00126673,A6-4,6,4
-0.009,0.001269,A6-4,6,4
-0.022,0.00127019,A6-4,6,4
-0.035,0.00127239,A6-4,6,4
-0.048,0.00127362,A6-4,6,4
-0.061,0.00127439,A6-4,6,4
-0.074,0.00127553,A6-4,6,4
-0.087,0.00127709,A6-4,6,4
-0.1,0.00127795,A6-4,6,4
1.2,-7.041e-05,A6-5,6,5
1.187,-6.386e-05,A6-5,6,5
1.174,-5.753e-05,A6-5,6,5
1.161,-4.95e-05,A6-5,6,5
1.148,-4.31e-05,A6-5,6,5
1.135,-3.779e-05,A6-5,6,5
1.122,-3.254e-05,A6-5,6,5
1.109,-2.733e-05,A6-5,6,5
1.096,-2.212e-05,A6-5,6,5
1.083,-1.691e-05,A6-5,6,5
1.07,-1.168e-05,A6-5,6,5
1.057,-6.38e-06,A6-5,6,5
1.044,-1.29e-06,A6-5,6,5
1.031,3.42e-06,A6-5,6,5
1.018,8.32e-06,A6-5,6,5
1.005,1.328e-05,A6-5,6,5
0.992,1.818e-05,A6-5,6,5
0.979,2.362e-05,A6-5,6,5
0.966,3.217e-05,A6-5,6,5
0.953,4.259e-05,A6-5,6,5
0.94,5.375e-05,A6-5,6,5
0.927,6.507e-05,A6-5,6,5
0.914,7.504e-05,A6-5,6,5
0.901,8.331e-05,A6-5,6,5
0.888,0.00010944,A6-5,6,5
0.875,0.00012627,A6-5,6,5
0.862,0.00015259,A6-5,6,5
0.849,0.00017488,A6-5,6,5
0.836,0.00019954,A6-5,6,5
0.823,0.00021842,A6-5,6,5
0.81,0.00023647,A6-5,6,5
0.797,0.00026816,A6-5,6,5
0.784,0.00030786,A6-5,6,5
0.771,0.00035318,A6-5,6,5
0.758,0.00037864,A6-5,6,5
0.745,0.0004053,A6-5,6,5
0.732,0.00044357,A6-5,6,5
0.719,0.00047117,A6-5,6,5
0.706,0.00049609,A6-5,6,5
0.693,0.00056718,A6-5,6,5
0.68,0.00062512,A6-5,6,5
0.667,0.00065183,A6-5,6,5
0.654,0.00068127,A6-5,6,5
0.641,0.00071655,A6-5,6,5
0.628,0.00075504,A6-5,6,5
0.615,0.00078938,A6-5,6,5
0.602,0.00083726,A6-5,6,5
0.589,0.00087044,A6-5,6,5
0.576,0.00091421,A6-5,6,5
0.563,0.00094355,A6-5,6,5
0.55,0.00096877,A6-5,6,5
0.537,0.00098127,A6-5,6,5
0.524,0.0010467,A6-5,6,5
0.511,0.00103437,A6-5,6,5
0.498,0.00108508,A6-5,6,5
0.485,0.00112233,A6-5,6,5
0.472,0.00114981,A6-5,6,5
0.459,0.00117648,A6-5,6,5
0.446,0.00121681,A6-5,6,5
0.433,0.00123079,A6-5,6,5
0.42,0.0012696,A6-5,6,5
0.407,0.00130461,A6-5,6,5
0.394,0.00132331,A6-5,6,5
0.381,0.00130941,A6-5,6,5
0.368,0.00137661,A6-5,6,5
0.355,0.00139611,A6-5,6,5
0.342,0.00141465,A6-5,6,5
0.329,0.00143824,A6-5,6,5
0.316,0.00146258,A6-5,6,5
0.303,0.00147719,A6-5,6,5
0.29,0.00149196,A6-5,6,5
0.277,0.00150621,A6-5,6,5
0.264,0.00151827,A6-5,6,5
0.251,0.0015245,A6-5,6,5
0.238,0.00153433,A6-5,6,5
0.225,0.00154461,A6-5,6,5
0.212,0.00155486,A6-5,6,5
0.199,0.00156913,A6-5,6,5
0.186,0.0015756,A6-5,6,5
0.173,0.00158417,A6-5,6,5
0.16,0.0015888,A6-5,6,5
0.147,0.00159629,A6-5,6,5
0.134,0.00160101,A6-5,6,5
0.121,0.00160456,A6-5,6,5
0.108,0.00160812,A6-5,6,5
0.095,0.00161053,A6-5,6,5
0.082,0.00161414,A6-5,6,5
0.069,0.00161729,A6-5,6,5
0.056,0.00161849,A6-5,6,5
0.043,0.00162138,A6-5,6,5
0.03,0.00162358,A6-5,6,5
0.017,0.00162548,A6-5,6,5
0.004,0.00162795,A6-5,6,5
-0.009,0.00162993,A6-5,6,5
-0.022,0.00163162,A6-5,6,5
-0.035,0.00163243,A6-5,6,5
-0.048,0.00163419,A6-5,6,5
-0.061,0.00163495,A6-5,6,5
-0.074,0.00163653,A6-5,6,5
-0.087,0.00163764,A6-5,6,5
-0.1,0.00163926,A6-5,6,5
