AD2-fit data

Labels,AD2,AD2F2,AD2F2R,
1628.906300,5.00000000E+0,3.71554923E+0,5.74423850E-1,
1630.859400,6.00000000E+0,3.71554923E+0,9.32623148E-1,
1632.812500,6.00000000E+0,3.71554923E+0,9.32623148E-1,
1634.765600,6.00000000E+0,3.71554923E+0,9.32623148E-1,
1636.718800,5.00000000E+0,3.71554923E+0,5.74423850E-1,
1638.671900,3.00000000E+0,3.71554923E+0,-4.13122535E-1,
1640.625000,3.00000000E+0,3.71554923E+0,-4.13122535E-1,
1642.578100,3.00000000E+0,3.71554923E+0,-4.13122535E-1,
1644.531300,7.00000000E+0,3.71554923E+0,1.24140573E+0,
1646.484400,6.00000000E+0,3.71554923E+0,9.32623148E-1,
1648.437500,5.00000000E+0,3.71554923E+0,5.74423850E-1,
1650.390600,5.00000000E+0,3.71554923E+0,5.74423850E-1,
1652.343800,3.00000000E+0,3.71554923E+0,-4.13122535E-1,
1654.296900,3.00000000E+0,3.71554923E+0,-4.13122535E-1,
1656.25000,4.00000000E+0,3.71554923E+0,1.42225385E-1,
1658.203100,6.00000000E+0,3.71554899E+0,9.32623208E-1,
1660.156300,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1662.109400,3.00000000E+0,3.71554899E+0,-4.13122416E-1,
1664.062500,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1666.015600,6.00000000E+0,3.71554899E+0,9.32623208E-1,
1667.968800,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1669.921900,1.10000000E+1,3.71554899E+0,2.19634461E+0,
1671.875000,7.00000000E+0,3.71554899E+0,1.24140584E+0,
1673.828100,3.00000000E+0,3.71554899E+0,-4.13122416E-1,
1675.781300,7.00000000E+0,3.71554899E+0,1.24140584E+0,
1677.734400,9.00000000E+0,3.71554899E+0,1.76148367E+0,
1679.687500,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1681.640600,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1683.593800,6.00000000E+0,3.71554899E+0,9.32623208E-1,
1685.546900,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1687.5000,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1689.453100,6.00000000E+0,3.71554899E+0,9.32623208E-1,
1691.406300,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1693.359400,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1695.312500,3.00000000E+0,3.71554899E+0,-4.13122416E-1,
1697.265600,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1699.218800,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1701.171900,6.00000000E+0,3.71554899E+0,9.32623208E-1,
1703.125000,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1705.078100,6.00000000E+0,3.71554899E+0,9.32623208E-1,
1707.031300,1.10000000E+1,3.71554899E+0,2.19634461E+0,
1708.984400,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1710.937500,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1712.890600,3.00000000E+0,3.71554899E+0,-4.13122416E-1,
1714.843800,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1716.796900,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1718.75000,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1720.703100,7.00000000E+0,3.71554899E+0,1.24140584E+0,
1722.656300,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1724.609400,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1726.562500,2.00000000E+0,3.71554899E+0,-1.21307635E+0,
1728.515600,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1730.468800,3.00000000E+0,3.71554899E+0,-4.13122416E-1,
1732.421900,7.00000000E+0,3.71554899E+0,1.24140584E+0,
1734.375000,6.00000000E+0,3.71554899E+0,9.32623208E-1,
1736.328100,1.00000000E+0,3.71554899E+0,-2.71554899E+0,
1738.281300,2.00000000E+0,3.71554899E+0,-1.21307635E+0,
1740.234400,7.00000000E+0,3.71554899E+0,1.24140584E+0,
1742.187500,6.00000000E+0,3.71554899E+0,9.32623208E-1,
1744.140600,1.00000000E+0,3.71554899E+0,-2.71554899E+0,
1746.093800,2.00000000E+0,3.71554899E+0,-1.21307635E+0,
1748.046900,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1750.00,6.00000000E+0,3.71554899E+0,9.32623208E-1,
1751.953100,3.00000000E+0,3.71554899E+0,-4.13122416E-1,
1753.906300,4.00000000E+0,3.71554899E+0,1.42225504E-1,
1755.859400,5.00000000E+0,3.71554899E+0,5.74423969E-1,
1757.812500,7.00000000E+0,3.71554899E+0,1.24140584E+0,
1759.765600,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1761.718800,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1763.671900,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1765.625000,9.00000000E+0,3.71554875E+0,1.76148379E+0,
1767.578100,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1769.531300,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1771.484400,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1773.437500,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1775.390600,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1777.343800,9.00000000E+0,3.71554875E+0,1.76148379E+0,
1779.296900,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1781.25000,2.00000000E+0,3.71554875E+0,-1.21307611E+0,
1783.203100,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1785.156300,8.00000000E+0,3.71554875E+0,1.51478231E+0,
1787.109400,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1789.062500,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1791.015600,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1792.968800,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1794.921900,0.00000000E+0,3.71554875E+0,-3.71554875E+0,
1796.875000,1.00000000E+1,3.71554875E+0,1.98731804E+0,
1798.828100,9.00000000E+0,3.71554875E+0,1.76148379E+0,
1800.781300,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1802.734400,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1804.687500,1.00000000E+0,3.71554875E+0,-2.71554875E+0,
1806.640600,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1808.593800,2.00000000E+0,3.71554875E+0,-1.21307611E+0,
1810.546900,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1812.5000,7.00000000E+0,3.71554875E+0,1.24140596E+0,
1814.453100,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1816.406300,2.00000000E+0,3.71554875E+0,-1.21307611E+0,
1818.359400,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1820.312500,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1822.265600,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1824.218800,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1826.171900,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1828.125000,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1830.078100,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1832.031300,8.00000000E+0,3.71554875E+0,1.51478231E+0,
1833.984400,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1835.937500,7.00000000E+0,3.71554875E+0,1.24140596E+0,
1837.890600,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1839.843800,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1841.796900,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1843.75000,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1845.703100,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1847.656300,2.00000000E+0,3.71554875E+0,-1.21307611E+0,
1849.609400,1.00000000E+0,3.71554875E+0,-2.71554875E+0,
1851.562500,2.00000000E+0,3.71554875E+0,-1.21307611E+0,
1853.515600,2.00000000E+0,3.71554875E+0,-1.21307611E+0,
1855.468800,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1857.421900,8.00000000E+0,3.71554875E+0,1.51478231E+0,
1859.375000,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1861.328100,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1863.281300,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1865.234400,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1867.187500,8.00000000E+0,3.71554875E+0,1.51478231E+0,
1869.140600,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1871.093800,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1873.046900,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1875.000,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1876.953100,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1878.906300,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1880.859400,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1882.812500,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1884.765600,9.00000000E+0,3.71554875E+0,1.76148379E+0,
1886.718800,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1888.671900,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1890.625000,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1892.578100,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1894.531300,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1896.484400,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1898.437500,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1900.390600,7.00000000E+0,3.71554875E+0,1.24140596E+0,
1902.343800,0.00000000E+0,3.71554875E+0,-3.71554875E+0,
1904.296900,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1906.25000,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1908.203100,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1910.156300,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1912.109400,9.00000000E+0,3.71554875E+0,1.76148379E+0,
1914.062500,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1916.015600,0.00000000E+0,3.71554875E+0,-3.71554875E+0,
1917.968800,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1919.921900,2.00000000E+0,3.71554875E+0,-1.21307611E+0,
1921.875000,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1923.828100,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1925.781300,8.00000000E+0,3.71554875E+0,1.51478231E+0,
1927.734400,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1929.687500,0.00000000E+0,3.71554875E+0,-3.71554875E+0,
1931.640600,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1933.593800,2.00000000E+0,3.71554875E+0,-1.21307611E+0,
1935.546900,9.00000000E+0,3.71554875E+0,1.76148379E+0,
1937.5000,1.00000000E+0,3.71554875E+0,-2.71554875E+0,
1939.453100,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1941.406300,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1943.359400,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1945.312500,9.00000000E+0,3.71554875E+0,1.76148379E+0,
1947.265600,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1949.218800,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1951.171900,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1953.125000,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1955.078100,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1957.031300,8.00000000E+0,3.71554875E+0,1.51478231E+0,
1958.984400,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1960.937500,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1962.890600,1.00000000E+0,3.71554875E+0,-2.71554875E+0,
1964.843800,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1966.796900,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1968.75000,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1970.703100,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1972.656300,1.00000000E+0,3.71554875E+0,-2.71554875E+0,
1974.609400,0.00000000E+0,3.71554875E+0,-3.71554875E+0,
1976.562500,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1978.515600,1.20000000E+1,3.71554875E+0,2.39151502E+0,
1980.468800,5.00000000E+0,3.71554875E+0,5.74424088E-1,
1982.421900,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1984.375000,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1986.328100,4.00000000E+0,3.71554875E+0,1.42225623E-1,
1988.281300,3.00000000E+0,3.71554875E+0,-4.13122267E-1,
1990.234400,7.00000000E+0,3.71554875E+0,1.24140596E+0,
1992.187500,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1994.140600,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1996.093800,6.00000000E+0,3.71554875E+0,9.32623327E-1,
1998.046900,2.00000000E+0,3.71554875E+0,-1.21307611E+0,
