Labels,AD4,
1759.765600,1.75000000E+2,
1761.718800,1.58000000E+2,
1763.671900,1.72000000E+2,
1765.625000,1.81000000E+2,
1767.578100,1.69000000E+2,
1769.531300,1.61000000E+2,
1771.484400,1.62000000E+2,
1773.437500,1.80000000E+2,
1775.390600,1.70000000E+2,
1777.343800,1.62000000E+2,
1779.296900,1.94000000E+2,
1781.25000,1.49000000E+2,
1783.203100,1.59000000E+2,
1785.156300,1.82000000E+2,
1787.109400,1.80000000E+2,
1789.062500,1.68000000E+2,
1791.015600,1.75000000E+2,
1792.968800,1.59000000E+2,
1794.921900,1.64000000E+2,
1796.875000,1.56000000E+2,
1798.828100,1.63000000E+2,
1800.781300,1.48000000E+2,
1802.734400,1.94000000E+2,
1804.687500,1.67000000E+2,
1806.640600,1.64000000E+2,
1808.593800,1.72000000E+2,
1810.546900,1.72000000E+2,
1812.5000,1.59000000E+2,
1814.453100,1.74000000E+2,
1816.406300,1.87000000E+2,
1818.359400,2.07000000E+2,
1820.312500,1.67000000E+2,
1822.265600,1.66000000E+2,
1824.218800,1.78000000E+2,
1826.171900,1.76000000E+2,
1828.125000,1.77000000E+2,
1830.078100,1.55000000E+2,
1832.031300,1.60000000E+2,
1833.984400,1.56000000E+2,
1835.937500,1.58000000E+2,
1837.890600,1.81000000E+2,
1839.843800,1.68000000E+2,
1841.796900,1.75000000E+2,
1843.75000,1.92000000E+2,
1845.703100,1.70000000E+2,
1847.656300,1.73000000E+2,
1849.609400,1.64000000E+2,
1851.562500,1.85000000E+2,
1853.515600,1.53000000E+2,
1855.468800,1.83000000E+2,
1857.421900,1.59000000E+2,
1859.375000,1.71000000E+2,
1861.328100,1.84000000E+2,
1863.281300,1.81000000E+2,
1865.234400,1.67000000E+2,
1867.187500,1.73000000E+2,
1869.140600,1.65000000E+2,
1871.093800,1.81000000E+2,
1873.046900,1.68000000E+2,
1875.000,1.79000000E+2,
1876.953100,1.67000000E+2,
1878.906300,1.71000000E+2,
1880.859400,1.56000000E+2,
1882.812500,1.49000000E+2,
1884.765600,1.57000000E+2,
1886.718800,1.73000000E+2,
1888.671900,1.83000000E+2,
1890.625000,1.58000000E+2,
1892.578100,1.49000000E+2,
1894.531300,1.57000000E+2,
1896.484400,1.65000000E+2,
1898.437500,1.51000000E+2,
1900.390600,1.74000000E+2,
1902.343800,1.87000000E+2,
1904.296900,1.69000000E+2,
1906.25000,1.68000000E+2,
1908.203100,1.71000000E+2,
1910.156300,1.83000000E+2,
1912.109400,1.64000000E+2,
1914.062500,1.42000000E+2,
1916.015600,1.55000000E+2,
1917.968800,1.78000000E+2,
1919.921900,1.46000000E+2,
1921.875000,1.49000000E+2,
1923.828100,1.66000000E+2,
1925.781300,1.78000000E+2,
1927.734400,1.71000000E+2,
1929.687500,1.66000000E+2,
1931.640600,1.49000000E+2,
1933.593800,1.69000000E+2,
1935.546900,1.65000000E+2,
1937.5000,1.69000000E+2,
1939.453100,1.85000000E+2,
1941.406300,1.65000000E+2,
1943.359400,1.53000000E+2,
1945.312500,1.56000000E+2,
1947.265600,1.36000000E+2,
1949.218800,1.61000000E+2,
1951.171900,1.49000000E+2,
1953.125000,1.59000000E+2,
1955.078100,1.88000000E+2,
1957.031300,1.43000000E+2,
1958.984400,1.65000000E+2,
1960.937500,1.64000000E+2,
1962.890600,1.76000000E+2,
1964.843800,1.67000000E+2,
1966.796900,1.89000000E+2,
1968.75000,1.65000000E+2,
1970.703100,1.70000000E+2,
1972.656300,1.54000000E+2,
1974.609400,1.64000000E+2,
1976.562500,1.64000000E+2,
1978.515600,1.63000000E+2,
1980.468800,1.74000000E+2,
1982.421900,1.66000000E+2,
1984.375000,1.70000000E+2,
1986.328100,1.81000000E+2,
1988.281300,1.57000000E+2,
1990.234400,1.80000000E+2,
1992.187500,1.81000000E+2,
1994.140600,2.17000000E+2,
1996.093800,1.51000000E+2,
1998.046900,1.08000000E+2,
